"Date","Realized_Volatility"
2017-09-14,1.21291422440256e-06
2017-09-15,3.40578737337833e-06
2017-09-18,2.11662323282992e-06
2017-09-19,1.23116692586577e-06
2017-09-20,4.02142040049934e-07
2017-09-21,9.3059525964764e-06
2017-09-22,4.1936503079648e-07
2017-09-25,4.94850124216509e-06
2017-09-26,5.207661066172e-09
2017-09-27,1.66204808973506e-05
2017-09-28,1.4493526464448e-06
2017-09-29,1.36771497238224e-05
2017-10-02,1.49499678605199e-05
2017-10-03,4.65054048956764e-06
2017-10-04,1.55237560666926e-06
2017-10-05,3.17070802096288e-05
2017-10-06,1.15392962752569e-06
2017-10-09,3.26186669534409e-06
2017-10-10,5.38109916402529e-06
2017-10-11,3.24678209221295e-06
2017-10-12,2.84994198967791e-06
2017-10-13,7.70395917791416e-07
2017-10-16,3.05977946752615e-06
2017-10-17,4.52058429445532e-07
2017-10-18,5.50652318354646e-07
2017-10-19,1.07547342570011e-07
2017-10-20,2.60487354983307e-05
2017-10-23,1.584354684773e-05
2017-10-24,2.61339838762182e-06
2017-10-25,2.184586176647e-05
2017-10-26,1.61325371592082e-06
2017-10-27,6.4651408846087e-05
2017-10-30,1.02245010802441e-05
2017-10-31,8.91160424617905e-07
2017-11-01,2.53078497565246e-06
2017-11-02,3.60801552013595e-08
2017-11-03,9.56225327763793e-06
2017-11-06,1.61402766436583e-06
2017-11-07,3.57666789148326e-08
2017-11-08,2.08113495697481e-06
2017-11-09,1.42052203365203e-05
2017-11-10,8.06488371199213e-07
2017-11-13,9.66585714376319e-07
2017-11-14,5.34664138945768e-06
2017-11-15,3.07026670602154e-05
2017-11-16,6.66289004553671e-05
2017-11-17,6.9138336489139e-06
2017-11-20,1.62529323334371e-06
2017-11-21,4.25082990179349e-05
2017-11-22,5.6331434952122e-07
2017-11-24,4.21885141522409e-06
2017-11-27,1.47710768614707e-07
2017-11-28,9.60465111675101e-05
2017-11-29,1.36377971866689e-07
2017-11-30,6.65462201612747e-05
2017-12-01,4.10703839569736e-06
2017-12-04,1.10819950057899e-06
2017-12-05,1.40354419729677e-05
2017-12-06,1.30215874631477e-08
2017-12-07,8.57357641569091e-06
2017-12-08,3.01532997948786e-05
2017-12-11,1.02197995510487e-05
2017-12-12,2.39544871991863e-06
2017-12-13,2.23794250518957e-07
2017-12-14,1.66396093756956e-05
2017-12-15,7.98219561106568e-05
2017-12-18,2.86062231164142e-05
2017-12-19,1.04684475870237e-05
2017-12-20,6.85974993566901e-07
2017-12-21,3.9350141641896e-06
2017-12-22,2.10012894299465e-07
2017-12-26,1.12142953331454e-06
2017-12-27,6.25093124956533e-07
2017-12-28,3.35739292846011e-06
2017-12-29,2.70049871860344e-05
2018-01-02,6.83776545819863e-05
2018-01-03,4.06844106473484e-05
2018-01-04,1.61647648515209e-05
2018-01-05,4.91281260874729e-05
2018-01-08,2.75880063627337e-06
2018-01-09,1.69542148602023e-06
2018-01-10,1.23842580021914e-06
2018-01-11,4.91264422288522e-05
2018-01-12,4.52515387788282e-05
2018-01-16,1.2465936135657e-05
2018-01-17,8.78157573223006e-05
2018-01-18,2.61694519333243e-06
2018-01-19,1.9146295306051e-05
2018-01-22,6.45510110261767e-05
2018-01-23,4.71760558198244e-06
2018-01-24,3.13748470468661e-07
2018-01-25,3.62933229266133e-07
2018-01-26,0.000138571463700613
2018-01-29,4.56264622780453e-05
2018-01-30,0.000120091852134966
2018-01-31,2.38989827797393e-07
2018-02-01,4.20290753236159e-07
2018-02-02,0.000459531271575014
2018-02-05,0.00175079823218013
2018-02-06,0.000298963926734974
2018-02-07,2.51415821268972e-05
2018-02-08,0.00146375507874698
2018-02-09,0.000219799755582179
2018-02-12,0.000190955521125483
2018-02-13,6.80960496555171e-06
2018-02-14,0.000177247679545124
2018-02-15,0.000143924692491051
2018-02-16,1.39427298561644e-07
2018-02-20,3.43222226911058e-05
2018-02-21,3.03784453765909e-05
2018-02-22,9.46879792938531e-07
2018-02-23,0.000252850649828759
2018-02-26,0.000136619597388174
2018-02-27,0.00016354090952397
2018-02-28,0.000124496636600473
2018-03-01,0.000179934479955791
2018-03-02,2.55913105852555e-05
2018-03-05,0.000120376392991617
2018-03-06,6.9452431982601e-06
2018-03-07,2.3424808736027e-07
2018-03-08,1.98305289702924e-05
2018-03-09,0.000296857280907457
2018-03-12,1.62510825296785e-06
2018-03-13,4.07543121779957e-05
2018-03-14,3.29587345337282e-05
2018-03-15,6.11893784071538e-07
2018-03-16,2.89679701238106e-06
2018-03-19,0.00020466279597142
2018-03-20,2.19249814088945e-06
2018-03-21,3.4065794226104e-06
2018-03-22,0.000649479464019165
2018-03-23,0.000449007933909122
2018-03-26,0.000717974206438094
2018-03-27,0.000303710284963643
2018-03-28,8.53176721723826e-06
2018-03-29,0.000187026890061115
2018-04-02,0.000510338928744736
2018-04-03,0.000157150326109756
2018-04-04,0.000132252353978751
2018-04-05,4.67776851093645e-05
2018-04-06,0.000491245868510073
2018-04-09,1.10955274741288e-05
2018-04-10,0.000275181616660512
2018-04-11,3.06991988291537e-05
2018-04-12,6.7517424207558e-05
2018-04-13,8.35672363808711e-06
2018-04-16,6.5227216132282e-05
2018-04-17,0.000112467543935242
2018-04-18,6.90594917769997e-07
2018-04-19,3.29772456818276e-05
2018-04-20,7.34993671028912e-05
2018-04-23,3.16182540382568e-09
2018-04-24,0.000181464823682996
2018-04-25,3.36859857451295e-06
2018-04-26,0.000107747393350736
2018-04-27,1.23878073408364e-06
2018-04-30,6.75880069264382e-05
2018-05-01,6.48110869400779e-06
2018-05-02,5.2301118179465e-05
2018-05-03,5.09051779115237e-06
2018-05-04,0.000162048063357497
2018-05-07,1.19161697520288e-05
2018-05-08,7.05840620223638e-08
2018-05-09,9.28457111247411e-05
2018-05-10,8.69931454583222e-05
2018-05-11,2.91091121191621e-06
2018-05-14,7.79864744785768e-07
2018-05-15,4.71372191830765e-05
2018-05-16,1.64214582397531e-05
2018-05-17,7.33144863120492e-07
2018-05-18,6.94673133404378e-06
2018-05-21,5.41637791019616e-05
2018-05-22,9.86392483741634e-06
2018-05-23,1.05179908330303e-05
2018-05-24,4.1016900479231e-06
2018-05-25,5.56961441576688e-06
2018-05-29,0.00013529347909708
2018-05-30,0.000159160310895279
2018-05-31,4.76560098699039e-05
2018-06-01,0.000116441358364931
2018-06-04,1.99772785553762e-05
2018-06-05,4.93290282386865e-07
2018-06-06,7.27762656836898e-05
2018-06-07,5.10429688994372e-07
2018-06-08,9.74082144301957e-06
2018-06-11,1.14091666559543e-06
2018-06-12,3.03410161661915e-06
2018-06-13,1.6275209704899e-05
2018-06-14,6.09349482960097e-06
2018-06-15,1.03555110650627e-06
2018-06-18,4.5300490188755e-06
2018-06-19,1.62531369923903e-05
2018-06-20,2.92646104287423e-06
2018-06-21,4.05225037054065e-05
2018-06-22,3.4603561504107e-06
2018-06-25,0.000190984742905928
2018-06-26,4.84946684974034e-06
2018-06-27,7.46770140074679e-05
2018-06-28,3.79416579368533e-05
2018-06-29,5.74739698905689e-07
2018-07-02,9.38356693891627e-06
2018-07-03,2.4597922600327e-05
2018-07-05,7.36825966279152e-05
2018-07-06,7.13267675417093e-05
2018-07-09,7.71637646014357e-05
2018-07-10,1.20218178388706e-05
2018-07-11,5.06870861999048e-05
2018-07-12,7.58813743098257e-05
2018-07-13,1.16349776665649e-06
2018-07-16,1.05815090228833e-06
2018-07-17,1.57277627230485e-05
2018-07-18,4.65774987635083e-06
2018-07-19,1.56881493281514e-05
2018-07-20,9.00406980329462e-07
2018-07-23,3.37222665563875e-06
2018-07-24,2.27483104044216e-05
2018-07-25,8.20914836644398e-05
2018-07-26,9.22277830607813e-06
2018-07-27,4.33468786306673e-05
2018-07-30,3.33020093248947e-05
2018-07-31,2.37445425658255e-05
2018-08-01,1.08345837811764e-06
2018-08-02,2.41508318161548e-05
2018-08-03,2.14686927041949e-05
2018-08-06,1.24749014455637e-05
2018-08-07,7.95353789088138e-06
2018-08-08,6.88613138084396e-08
2018-08-09,2.08142563934649e-06
2018-08-10,5.09697795921129e-05
2018-08-13,1.61124983839083e-05
2018-08-14,4.05632695540228e-05
2018-08-15,5.82353444125097e-05
2018-08-16,6.22239288284517e-05
2018-08-17,1.10065120611863e-05
2018-08-20,5.88098828093249e-06
2018-08-21,4.27000877248271e-06
2018-08-22,1.58587972563894e-07
2018-08-23,2.86521271877267e-06
2018-08-24,3.81887653600849e-05
2018-08-27,5.83870420034578e-05
2018-08-28,7.24912963494787e-08
2018-08-29,3.23219819303169e-05
2018-08-30,1.9715127784387e-05
2018-08-31,1.80817686993344e-08
2018-09-04,2.74131616072216e-06
2018-09-05,7.87960157025117e-06
2018-09-06,1.3388215406052e-05
2018-09-07,4.90976031155062e-06
2018-09-10,3.59492299091336e-06
2018-09-11,1.39342862574546e-05
2018-09-12,1.27169515213802e-07
2018-09-13,2.77555344753633e-05
2018-09-14,7.58693424693859e-08
2018-09-17,3.11954754602807e-05
2018-09-18,2.86723073327672e-05
2018-09-19,1.56872627323903e-06
2018-09-20,6.09963215750411e-05
2018-09-21,1.35866650762474e-07
2018-09-24,1.24036550337635e-05
2018-09-25,1.70550146667703e-06
2018-09-26,1.08550459890354e-05
2018-09-27,7.61470905571948e-06
2018-09-28,4.71988804793624e-11
2018-10-01,1.32095345854995e-05
2018-10-02,1.57425568164048e-07
2018-10-03,5.05900370762001e-07
2018-10-04,6.72897901183417e-05
2018-10-05,3.07283365840846e-05
2018-10-08,1.56178857507603e-07
2018-10-09,2.01330511745978e-06
2018-10-10,0.00111665505664654
2018-10-11,0.00043212348111481
2018-10-12,0.000198985877396529
2018-10-15,3.50757964907627e-05
2018-10-16,0.000452320509322132
2018-10-17,6.38543903837484e-08
2018-10-18,0.000210148239000956
2018-10-19,1.30490822960311e-07
2018-10-22,1.85657324186161e-05
2018-10-23,3.05485711071968e-05
2018-10-24,0.000982871021692392
2018-10-25,0.000340539707237918
2018-10-26,0.000305520265572738
2018-10-29,4.33123026247299e-05
2018-10-30,0.000241657066299982
2018-10-31,0.000116486231810872
2018-11-01,0.000110302482483457
2018-11-02,4.01540337400297e-05
2018-11-05,3.11888036914797e-05
2018-11-06,3.89349510952722e-05
2018-11-07,0.000440457466516101
2018-11-08,6.31049060294049e-06
2018-11-09,8.54069102312101e-05
2018-11-12,0.000395936412640461
2018-11-13,2.19934482692204e-06
2018-11-14,5.77020845655531e-05
2018-11-15,0.000111050134084994
2018-11-16,4.93211936789792e-06
2018-11-19,0.000281674501064223
2018-11-20,0.000335548961211103
2018-11-21,9.23351118019842e-06
2018-11-23,4.32492962264831e-05
2018-11-26,0.000237559824409849
2018-11-27,1.06040391300937e-05
2018-11-28,0.000515928126600485
2018-11-29,4.77638640794454e-06
2018-11-30,6.62196828402277e-05
2018-12-03,0.000118417963052507
2018-12-04,0.00108242505762936
2018-12-06,2.32071073696088e-06
2018-12-07,0.00055678704696729
2018-12-10,3.09972370854334e-06
2018-12-11,1.27027856651491e-07
2018-12-12,2.92126306385353e-05
2018-12-13,3.99801274348717e-08
2018-12-14,0.000371379622305286
2018-12-17,0.000440676022324089
2018-12-18,7.46441634465581e-09
2018-12-19,0.000240729473440162
2018-12-20,0.000252740346392866
2018-12-21,0.000432769822476801
2018-12-24,0.000755511688594889
2018-12-26,0.00234286760863152
2018-12-27,7.26965804286941e-05
2018-12-28,1.54344323826693e-06
2018-12-31,7.15145209733462e-05
2019-01-02,1.6070457010305e-06
2019-01-03,0.000628421260183232
2019-01-04,0.00113969702491572
2019-01-07,4.88038606059264e-05
2019-01-08,9.30952375900179e-05
2019-01-09,1.67254116105074e-05
2019-01-10,2.03242402904131e-05
2019-01-11,2.14061901885778e-08
2019-01-14,2.77876008944832e-05
2019-01-15,0.000113734095850555
2019-01-16,4.92627137904469e-06
2019-01-17,5.71948957350411e-05
2019-01-18,0.000171529125934779
2019-01-22,0.000203304161453828
2019-01-23,4.8421558856049e-06
2019-01-24,1.89002035353946e-06
2019-01-25,7.14509723624608e-05
2019-01-28,6.20593523225012e-05
2019-01-29,2.12374641774867e-06
2019-01-30,0.000238072861405728
2019-01-31,7.32847080441781e-05
2019-02-01,8.0677506899086e-07
2019-02-04,4.5608156517931e-05
2019-02-05,2.20652890256916e-05
2019-02-06,4.95915361288767e-06
2019-02-07,8.83824336256599e-05
2019-02-08,4.56938910001794e-07
2019-02-11,5.02470879776592e-07
2019-02-12,0.000164041095980751
2019-02-13,9.1169671491e-06
2019-02-14,7.04989259413391e-06
2019-02-15,0.000117072500949703
2019-02-19,2.2428696378632e-06
2019-02-20,3.1525194253174e-06
2019-02-21,1.24797525657407e-05
2019-02-22,4.08402629263299e-05
2019-02-25,1.51561816619846e-06
2019-02-26,6.25316675483953e-07
2019-02-27,2.96150849673396e-07
2019-02-28,8.0061132525183e-06
2019-03-01,4.72196642732032e-05
2019-03-04,1.51173791170379e-05
2019-03-05,1.28181681079501e-06
2019-03-06,4.28432247022975e-05
2019-03-07,6.65678309631842e-05
2019-03-08,4.55380291433073e-06
2019-03-11,0.000211980075824514
2019-03-12,8.69639886376943e-06
2019-03-13,4.79631978836603e-05
2019-03-14,7.54117399116697e-07
2019-03-15,2.47259492672202e-05
2019-03-18,1.36833171276917e-05
2019-03-19,1.70485457720804e-08
2019-03-20,8.69481246902569e-06
2019-03-21,0.000116510770499594
2019-03-22,0.000366984025852428
2019-03-25,7.04546753298956e-07
2019-03-26,5.12234068995315e-05
2019-03-27,2.16703589256637e-05
2019-03-28,1.28382810925593e-05
2019-03-29,4.50469980120009e-05
2019-04-01,0.000132300501735323
2019-04-02,3.04696395405976e-10
2019-04-03,4.60562683226746e-06
2019-04-04,4.3366614882792e-06
2019-04-05,2.13972635286498e-05
2019-04-08,1.09602421338453e-06
2019-04-09,3.70391091755249e-05
2019-04-10,1.20536573935711e-05
2019-04-11,1.45331283320417e-09
2019-04-12,4.33961890384099e-05
2019-04-15,3.96354915167404e-07
2019-04-16,2.59313487124851e-07
2019-04-17,5.18200069666055e-06
2019-04-18,2.48960060079478e-06
2019-04-22,1.02314401768911e-06
2019-04-23,7.74813862079427e-05
2019-04-24,4.81437585854999e-06
2019-04-25,1.36191806063619e-07
2019-04-26,2.18495509449799e-05
2019-04-29,1.1469306987208e-06
2019-04-30,9.04333858347504e-07
2019-05-01,5.67076147041701e-05
2019-05-02,4.5209163060522e-06
2019-05-03,9.20089095718036e-05
2019-05-06,2.00794792006419e-05
2019-05-07,0.000277205453622607
2019-05-08,2.58153434259896e-06
2019-05-09,9.1566679019918e-06
2019-05-10,1.37892955185069e-05
2019-05-13,0.000596652394573971
2019-05-14,6.37440567708702e-05
2019-05-15,3.38956179520394e-05
2019-05-16,7.84279764492708e-05
2019-05-17,3.4274434624826e-05
2019-05-20,4.58634780854416e-05
2019-05-21,7.15707386593766e-05
2019-05-22,7.99980336416464e-06
2019-05-23,0.000143656818502727
2019-05-24,1.82964517403134e-06
2019-05-28,7.07440799068778e-05
2019-05-29,4.81068498479035e-05
2019-05-30,4.39435912793923e-06
2019-05-31,0.000176443541725661
2019-06-03,7.6677522885494e-06
2019-06-04,0.000449691343367988
2019-06-05,6.60762022960936e-05
2019-06-06,3.74157398556222e-05
2019-06-07,0.000109055815558704
2019-06-10,2.16152473036025e-05
2019-06-11,1.22459023993072e-07
2019-06-12,4.16020405221089e-06
2019-06-13,1.67200068924192e-05
2019-06-14,2.6011618575539e-06
2019-06-17,8.67348434538565e-07
2019-06-18,9.35183689677544e-05
2019-06-19,8.88467260021434e-06
2019-06-20,8.88797423689837e-05
2019-06-21,1.58764102517958e-06
2019-06-24,3.00463555529626e-06
2019-06-25,9.10454823714933e-05
2019-06-26,1.52447341925727e-06
2019-06-27,1.45609843820967e-05
2019-06-28,3.29584132171474e-05
2019-07-01,5.84157334873881e-05
2019-07-02,8.54888289915421e-06
2019-07-03,5.8416911278369e-05
2019-07-05,3.26717990061337e-06
2019-07-08,2.34950861900726e-05
2019-07-09,1.52718448332282e-06
2019-07-10,2.02549227238826e-05
2019-07-11,5.21035214219925e-06
2019-07-12,2.1247806481928e-05
2019-07-15,3.09245337866004e-08
2019-07-16,1.1625266837765e-05
2019-07-17,4.29374247105302e-05
2019-07-18,1.27848989753123e-05
2019-07-19,3.83890462605734e-05
2019-07-22,7.97893961630543e-06
2019-07-23,4.656895688191e-05
2019-07-24,2.18761326144289e-05
2019-07-25,2.78393045828448e-05
2019-07-26,5.41774868329767e-05
2019-07-29,2.61605369659588e-06
2019-07-30,6.66664846145111e-06
2019-07-31,0.000119797555225173
2019-08-01,8.1713058667204e-05
2019-08-02,5.34271608223257e-05
2019-08-05,0.000913863914012932
2019-08-06,0.000167263107486807
2019-08-07,5.87648474584522e-07
2019-08-08,0.000345530936882052
2019-08-09,4.40709187942393e-05
2019-08-12,0.000153606504401747
2019-08-13,0.00022555072460458
2019-08-14,0.000883893857070915
2019-08-15,6.05768608446918e-06
2019-08-16,0.000205149995405514
2019-08-19,0.000144797314163613
2019-08-20,6.31423377864983e-05
2019-08-21,6.74530332094972e-05
2019-08-22,2.56241435982351e-07
2019-08-23,0.0006911052706907
2019-08-26,0.000119314391729719
2019-08-27,1.02933287759244e-05
2019-08-28,4.25645531937412e-05
2019-08-29,0.000158948613502504
2019-08-30,4.12910032963813e-07
2019-09-03,4.79280582204494e-05
2019-09-04,0.000116288730880465
2019-09-05,0.000167079224860916
2019-09-06,8.28447300372061e-07
2019-09-09,8.83875984865632e-09
2019-09-10,1.03846626018425e-07
2019-09-11,5.18928949859568e-05
2019-09-12,8.26571860010655e-06
2019-09-13,5.25156576009268e-07
2019-09-16,9.8628213777988e-06
2019-09-17,6.64827740135573e-06
2019-09-18,1.17397567487722e-07
2019-09-19,3.98981526311114e-10
2019-09-20,2.40845289742228e-05
2019-09-23,9.39748338478008e-09
2019-09-24,7.1436117439996e-05
2019-09-25,3.76957348703894e-05
2019-09-26,5.91399660739708e-06
2019-09-27,2.84145988992855e-05
2019-09-30,2.53503208756126e-05
2019-10-01,0.000152130687505559
2019-10-02,0.000326358828462939
2019-10-03,6.30484399018917e-05
2019-10-04,0.000199283625491368
2019-10-07,2.01453061326621e-05
2019-10-08,0.000245961493536937
2019-10-09,8.21433437160183e-05
2019-10-10,4.089861388767e-05
2019-10-11,0.000118365253878324
2019-10-14,1.9267707315264e-06
2019-10-15,9.81376599973637e-05
2019-10-16,4.0061805984195e-06
2019-10-17,7.6122022297027e-06
2019-10-18,1.54216880068574e-05
2019-10-21,4.6896666799671e-05
2019-10-22,1.27809771998208e-05
2019-10-23,8.08323663507389e-06
2019-10-24,3.68104383819402e-06
2019-10-25,1.65195872470918e-05
2019-10-28,3.09783513386524e-05
2019-10-29,6.93475821022544e-07
2019-10-30,1.05500847559616e-05
2019-10-31,9.16538468589991e-06
2019-11-01,9.2466120527963e-05
2019-11-04,1.36696265449003e-05
2019-11-05,1.40755139461543e-06
2019-11-06,4.93155894371127e-07
2019-11-07,7.43312197262646e-06
2019-11-08,6.54031084664833e-06
2019-11-11,3.8588493399402e-06
2019-11-12,2.4442924189322e-06
2019-11-13,5.05921471987103e-07
2019-11-14,7.00054531086487e-07
2019-11-15,5.8767997224713e-05
2019-11-18,2.53035481439385e-07
2019-11-19,3.51376391089487e-07
2019-11-20,1.41620988897542e-05
2019-11-21,2.5090752810854e-06
2019-11-22,4.72007753509092e-06
2019-11-25,5.59392087961818e-05
2019-11-26,4.8099667734875e-06
2019-11-27,1.73533532998915e-05
2019-11-29,1.61546617985796e-05
2019-12-02,7.51426095525129e-05
2019-12-03,4.43586004879026e-05
2019-12-04,3.97360992486038e-05
2019-12-05,2.24738154214792e-06
2019-12-06,8.27053108619193e-05
2019-12-09,1.00351702524905e-05
2019-12-10,1.20458564222836e-06
2019-12-11,8.43285317437186e-06
2019-12-12,7.29088405503683e-05
2019-12-13,5.267733045886e-09
2019-12-16,5.0728025395859e-05
2019-12-17,1.12383194778255e-07
2019-12-18,1.86964260364511e-07
2019-12-19,1.97969719004541e-05
2019-12-20,2.43305013689343e-05
2019-12-23,7.49555466658097e-07
2019-12-24,3.82074663341715e-08
2019-12-26,2.61638634587473e-05
2019-12-27,1.15492174828971e-09
2019-12-30,3.36121202992934e-05
2019-12-31,8.65354384611921e-06
2020-01-02,6.96205898172903e-05
2020-01-03,5.01959407096207e-05
2020-01-06,1.244075322148e-05
2020-01-07,7.88023195557005e-06
2020-01-08,2.39167309137589e-05
2020-01-09,4.39995295207276e-05
2020-01-10,8.17538197245272e-06
2020-01-13,4.83302212146914e-05
2020-01-14,2.29728839933291e-06
2020-01-15,3.49110631313761e-06
2020-01-16,6.94180151078699e-05
2020-01-17,1.48588913147024e-05
2020-01-21,7.05168221286811e-06
2020-01-22,8.35408246579235e-08
2020-01-23,1.3003438272589e-06
2020-01-24,8.25061468000039e-05
2020-01-27,0.000251404882801565
2020-01-28,0.000100067681455125
2020-01-29,7.52122811547564e-07
2020-01-30,9.79350067804603e-06
2020-01-31,0.000319138344114411
2020-02-03,5.22501389856509e-05
2020-02-04,0.000221096555854599
2020-02-05,0.00012516639132217
2020-02-06,1.10234296025354e-05
2020-02-07,2.93275428735242e-05
2020-02-10,5.32854758563941e-05
2020-02-11,2.84613326894147e-06
2020-02-12,4.14974714290144e-05
2020-02-13,2.66269408901784e-06
2020-02-14,3.39236021368397e-06
2020-02-18,8.5510274367819e-06
2020-02-19,2.20406614527962e-05
2020-02-20,1.46139330878016e-05
2020-02-21,0.000111805441692065
2020-02-24,0.00116199715857428
2020-02-25,0.000945433623475866
2020-02-26,1.43315042253824e-05
2020-02-27,0.00204016054153646
2020-02-28,6.84336459005711e-05
2020-03-02,0.00202597830737734
2020-03-03,0.00081284775053974
2020-03-04,0.00170869377846432
2020-03-05,0.00119099410461971
2020-03-06,0.000295872462532564
2020-03-09,0.00624264535300802
2020-03-10,0.00232469128042834
2020-03-11,0.0025102998677906
2020-03-12,0.00998897352175222
2020-03-13,0.0078869331448611
2020-03-16,0.0162950835196392
2020-03-17,0.00339030348314931
2020-03-18,0.00283261027219011
2020-03-19,2.20595636130826e-05
2020-03-20,0.00196493825421662
2020-03-23,0.000883962152282466
2020-03-24,0.00804308219487106
2020-03-25,0.000131537741272912
2020-03-26,0.0036655554811469
2020-03-27,0.00117428523806476
2020-03-30,0.00108679609380835
2020-03-31,0.000260574197589807
2020-04-01,0.00203819406800037
2020-04-02,0.000509524846611143
2020-04-03,0.000232649763375626
2020-04-06,0.00461968221213127
2020-04-07,2.57390378210056e-06
2020-04-08,0.00112153798278765
2020-04-09,0.000206884217977401
2020-04-13,0.000103145543443815
2020-04-14,0.000906886698234061
2020-04-15,0.000496252818556203
2020-04-16,3.3638118964975e-05
2020-04-17,0.000699122886156096
2020-04-20,0.000325544277899274
2020-04-21,0.000970641205389043
2020-04-22,0.000513987870085594
2020-04-23,2.9113325992895e-07
2020-04-24,0.000191050187637906
2020-04-27,0.000213360598078611
2020-04-28,2.76273250713289e-05
2020-04-29,0.000688364639148754
2020-04-30,8.56576778562454e-05
2020-05-01,0.000809983611005574
2020-05-04,1.79845761452789e-05
2020-05-05,8.09988335642358e-05
2020-05-06,4.9054340644093e-05
2020-05-07,0.000130849708762349
2020-05-08,0.000279919503514599
2020-05-11,1.7707456378095e-08
2020-05-12,0.000429043521606633
2020-05-13,0.000310358570059894
2020-05-14,0.000131306797240467
2020-05-15,1.53560153522737e-05
2020-05-18,0.000961943175051239
2020-05-19,0.000111086281824162
2020-05-20,0.000272711885979982
2020-05-21,6.09019213827614e-05
2020-05-22,5.52694562234167e-06
2020-05-26,0.000149188758585475
2020-05-27,0.000216632696525141
2020-05-28,4.45268797057193e-06
2020-05-29,2.30476187318816e-05
2020-06-01,1.40191570368554e-05
2020-06-02,6.68683543907701e-05
2020-06-03,0.000183783323520223
2020-06-04,1.13865016875789e-05
2020-06-05,0.000669464539494174
2020-06-08,0.000143272674473053
2020-06-09,6.13048820186796e-05
2020-06-10,2.83796536680303e-05
2020-06-11,0.00369088970630133
2020-06-12,0.000168384014060597
2020-06-15,6.85229797250812e-05
2020-06-16,0.000352870697223963
2020-06-17,1.30089790637097e-05
2020-06-18,3.52887565600378e-07
2020-06-19,3.2098043962833e-05
2020-06-22,4.1913884013837e-05
2020-06-23,1.84742583986204e-05
2020-06-24,0.000686191939627289
2020-06-25,0.000118806244504833
2020-06-26,0.000601485644722197
2020-06-29,0.000212543978626931
2020-06-30,0.000233855951265253
2020-07-01,2.50957312283401e-05
2020-07-02,2.05296934617865e-05
2020-07-06,0.000248280869249578
2020-07-07,0.000118319524804586
2020-07-08,6.07929947921203e-05
2020-07-09,3.20309756774148e-05
2020-07-10,0.000108405782779187
2020-07-13,8.84849742208033e-05
2020-07-14,0.000177350494815414
2020-07-15,8.17407105264137e-05
2020-07-16,1.1641165428311e-05
2020-07-17,8.09153631468008e-06
2020-07-20,7.00869892811752e-05
2020-07-21,2.81444018417646e-06
2020-07-22,3.28401270103198e-05
2020-07-23,0.00015367019773962
2020-07-24,3.85596292310921e-05
2020-07-27,5.42863751184306e-05
2020-07-28,4.21776914069676e-05
2020-07-29,0.000152566551968385
2020-07-30,1.41173165416609e-05
2020-07-31,5.83884913087481e-05
2020-08-03,5.11992148584981e-05
2020-08-04,1.29990751973741e-05
2020-08-05,4.10773374882083e-05
2020-08-06,4.105126384468e-05
2020-08-07,4.00472884913891e-07
2020-08-10,7.49919205357349e-06
2020-08-11,6.40168875359088e-05
2020-08-12,0.000193196164010168
2020-08-13,4.19951850124237e-06
2020-08-14,2.95487148475096e-08
2020-08-17,7.32339670168463e-06
2020-08-18,5.293406479379e-06
2020-08-19,1.94844849064809e-05
2020-08-20,9.9455383979123e-06
2020-08-21,1.1800598923014e-05
2020-08-24,9.98723480616355e-05
2020-08-25,1.2887380183029e-05
2020-08-26,0.000102900763284146
2020-08-27,2.79440045566324e-06
2020-08-28,4.50241382412409e-05
2020-08-31,4.82845766194119e-06
2020-09-01,5.62024813504839e-05
2020-09-02,0.000232533530290253
2020-09-03,0.00127860553883724
2020-09-04,6.66881413576439e-05
2020-09-08,0.000792356578939119
2020-09-09,0.000397793477871658
2020-09-10,0.000314751806985365
2020-09-11,2.84014553399007e-07
2020-09-14,0.000160309404615874
2020-09-15,2.71002071541882e-05
2020-09-16,2.14336303460111e-05
2020-09-17,7.13678512369697e-05
2020-09-18,0.000126463000889532
2020-09-21,0.000135456172617508
2020-09-22,0.000109474712152688
2020-09-23,0.000576352321749623
2020-09-24,8.89832213894777e-06
2020-09-25,0.000251236423599693
2020-09-28,0.00025543045645341
2020-09-29,2.32737036123975e-05
2020-09-30,6.75658118489455e-05
2020-10-01,2.78673085023712e-05
2020-10-02,9.26177740869253e-05
2020-10-05,0.00031730685234923
2020-10-06,0.000198022996126599
2020-10-07,0.000297464658117533
2020-10-08,6.36518809958586e-05
2020-10-09,7.66516916240423e-05
2020-10-12,0.000265120788356738
2020-10-13,4.00295576871762e-05
2020-10-14,4.41583120267624e-05
2020-10-15,2.33760711231367e-06
2020-10-16,1.82008313082381e-08
2020-10-19,0.000271085144660285
2020-10-20,2.22424982964005e-05
2020-10-21,4.83170520786158e-06
2020-10-22,2.70957103016633e-05
2020-10-23,1.18324876704199e-05
2020-10-26,0.00035210544641688
2020-10-27,9.1821444658686e-06
2020-10-28,0.00129064457579519
2020-10-29,0.000141051844650381
2020-10-30,0.000148930621854019
2020-11-02,0.000149889846509439
2020-11-03,0.00031126619298918
2020-11-04,0.000475568175197483
2020-11-05,0.000371458773699365
2020-11-06,8.28038524260005e-08
2020-11-09,0.000135302836499588
2020-11-10,1.96217121939686e-06
2020-11-11,5.81059876959545e-05
2020-11-12,0.000100573851852536
2020-11-13,0.000182751105050253
2020-11-16,0.000134113421352915
