"Date","Conditional_Volatility"
2017-10-10,1.97469911871719e-05
2017-10-11,1.97373271003079e-05
2017-10-12,1.97276708184785e-05
2017-10-13,1.971803135344e-05
2017-10-16,1.97083923792495e-05
2017-10-17,1.96987647191631e-05
2017-10-18,1.72709469040101e-05
2017-10-19,1.72578663243125e-05
2017-10-20,1.7244809675653e-05
2017-10-23,1.72331014959388e-05
2017-10-24,1.72214062364334e-05
2017-10-25,1.72083931148773e-05
2017-10-26,1.71972593959953e-05
2017-10-27,1.71842585538659e-05
2017-10-30,1.71752854988439e-05
2017-10-31,1.71631493783135e-05
2017-11-01,1.71501878495479e-05
2017-11-02,1.71373156539219e-05
2017-11-03,1.71243977634746e-05
2017-11-06,1.71118625422801e-05
2017-11-07,1.70989922131435e-05
2017-11-08,1.70861570067895e-05
2017-11-09,1.70733072551621e-05
2017-11-10,1.70618116459255e-05
2017-11-13,1.70492272458574e-05
2017-11-14,1.70363904931662e-05
2017-11-15,1.48638258869185e-05
2017-11-16,1.485344632273e-05
2017-11-17,1.4843076469153e-05
2017-11-20,1.48327124765048e-05
2017-11-21,1.48223575162489e-05
2017-11-22,1.48120176372996e-05
2017-11-24,1.48016834459817e-05
2017-11-27,1.4791359872242e-05
2017-11-28,1.47810463394382e-05
2017-11-29,1.47707551076797e-05
2017-11-30,1.47604621025925e-05
2017-12-01,1.47501886846028e-05
2017-12-04,1.47399165471164e-05
2017-12-05,1.4729654622803e-05
2017-12-06,1.47194054561307e-05
2017-12-07,1.4709164051639e-05
2017-12-08,1.4698933133238e-05
2017-12-11,1.46887153079013e-05
2017-12-12,1.46785057474059e-05
2017-12-13,1.46683053492577e-05
2017-12-14,1.55782024834919e-05
2017-12-15,1.55727976936179e-05
2017-12-18,1.55747448863887e-05
2017-12-19,1.55713966362506e-05
2017-12-20,1.55633785327025e-05
2017-12-21,1.55543770332528e-05
2017-12-22,1.55453164772306e-05
2017-12-26,1.55361960522991e-05
2017-12-27,1.55275407456881e-05
2017-12-28,1.55182578108809e-05
2017-12-29,1.55091612535427e-05
2018-01-02,1.55063918595643e-05
2018-01-03,1.55058436608718e-05
2018-01-04,1.55043465763753e-05
2018-01-05,1.54992014875079e-05
2018-01-08,1.55011662193746e-05
2018-01-09,1.54933749106818e-05
2018-01-10,1.54847968203937e-05
2018-01-11,1.54757351645217e-05
2018-01-12,1.54748441291982e-05
2018-01-16,1.55864479614148e-05
2018-01-17,1.55793297074772e-05
2018-01-18,1.55722201488414e-05
2018-01-19,1.55651159072566e-05
2018-01-22,1.55580190841975e-05
2018-01-23,1.55509305026634e-05
2018-01-24,1.55438476610046e-05
2018-01-25,1.55367717546808e-05
2018-01-26,1.55297029149797e-05
2018-01-29,1.55226441843818e-05
2018-01-30,1.5515590430284e-05
2018-01-31,1.55085463431114e-05
2018-02-01,1.55015058135275e-05
2018-02-02,1.54944723689001e-05
2018-02-05,1.54874588067864e-05
2018-02-06,1.54804910730391e-05
2018-02-07,1.54734809327808e-05
2018-02-08,1.54664766876699e-05
2018-02-09,1.5459518938789e-05
2018-02-12,1.5452529199443e-05
2018-02-13,0.000285993758707685
2018-02-14,0.000187172766638224
2018-02-15,0.000162057374682767
2018-02-16,0.000142365922227267
2018-02-20,9.46626061282619e-05
2018-02-21,7.47060424256766e-05
2018-02-22,6.33664382627581e-05
2018-02-23,4.47380339352916e-05
2018-02-26,8.51978649471931e-05
2018-02-27,9.22893383886195e-05
2018-02-28,0.000100864446263383
2018-03-01,0.000108264178679771
2018-03-02,0.000130992379719982
2018-03-05,8.9057545891247e-05
2018-03-06,8.46319305459704e-05
2018-03-07,5.95401999140873e-05
2018-03-08,4.25138165714402e-05
2018-03-09,3.43538232608664e-05
2018-03-12,9.19380000928401e-05
2018-03-13,6.28793074344374e-05
2018-03-14,5.57191022394387e-05
2018-03-15,5.15391700802612e-05
2018-03-16,3.89498304354769e-05
2018-03-19,3.01443642276096e-05
2018-03-20,7.3874149810185e-05
2018-03-21,5.45287712142962e-05
2018-03-22,4.38735036406785e-05
2018-03-23,0.00017654193647643
2018-03-26,0.000222419187222154
2018-03-27,0.000316454708257047
2018-03-28,0.000322046236681953
2018-03-29,0.000223389914976248
2018-04-02,0.000174077353933523
2018-04-03,0.000221513537225844
2018-04-04,0.000183740170063797
2018-04-05,0.000151036201856819
2018-04-06,0.000113970112590228
2018-04-09,0.00020410310954429
2018-04-10,0.000147858668265524
2018-04-11,0.000144672603994188
2018-04-12,0.000142638608208869
2018-04-13,0.000118777408646974
2018-04-16,9.1640266348259e-05
2018-04-17,8.12065409479271e-05
2018-04-18,8.70949043504915e-05
2018-04-19,6.64334352089727e-05
2018-04-20,6.03547066816012e-05
2018-04-23,7.05007448175257e-05
2018-04-24,5.50824008067432e-05
2018-04-25,9.66937063520054e-05
2018-04-26,7.32858049730861e-05
2018-04-27,7.45297093710508e-05
2018-04-30,5.71734098935768e-05
2018-05-01,6.33556165873226e-05
2018-05-02,4.9061544491906e-05
2018-05-03,5.5300689108393e-05
2018-05-04,4.7067621189366e-05
2018-05-07,6.63016267671686e-05
2018-05-08,5.36724647822332e-05
2018-05-09,4.19659969315698e-05
2018-05-10,5.17542433471914e-05
2018-05-11,5.86367566808567e-05
2018-05-14,4.8919398923006e-05
2018-05-15,4.05484309745141e-05
2018-05-16,4.44482833538294e-05
2018-05-17,3.80180673923112e-05
2018-05-18,3.24668194748238e-05
2018-05-21,3.01040853840232e-05
2018-05-22,3.20969893088078e-05
2018-05-23,2.9643187814772e-05
2018-05-24,2.59975380298129e-05
2018-05-25,2.38484507032224e-05
2018-05-29,2.2990297914691e-05
2018-05-30,5.13168722484625e-05
2018-05-31,6.14901842956858e-05
2018-06-01,6.03984316448379e-05
2018-06-04,6.53775095786453e-05
2018-06-05,5.68465080115782e-05
2018-06-06,4.68086644278725e-05
2018-06-07,5.01009075305046e-05
2018-06-08,4.07042817877681e-05
2018-06-11,3.37741759123094e-05
2018-06-12,2.75035363106154e-05
2018-06-13,2.28883599500909e-05
2018-06-14,2.50153567549862e-05
2018-06-15,2.10416972091651e-05
2018-06-18,1.88756834450949e-05
2018-06-19,1.89565982227111e-05
2018-06-20,2.33764210506345e-05
2018-06-21,1.96384913112677e-05
2018-06-22,3.00523545331677e-05
2018-06-25,2.46792387179462e-05
2018-06-26,7.30321970918629e-05
2018-06-27,5.72161788283459e-05
2018-06-28,6.88011347238458e-05
2018-06-29,5.73498924844006e-05
2018-07-02,4.5284545310349e-05
2018-07-03,3.71330034112374e-05
2018-07-05,3.77260277493547e-05
2018-07-06,4.14732579062548e-05
2018-07-09,4.89293863458782e-05
2018-07-10,5.60378541749889e-05
2018-07-11,4.58297511752243e-05
2018-07-12,5.150992173855e-05
2018-07-13,5.23163867796341e-05
2018-07-16,4.06564716762465e-05
2018-07-17,3.30857082489676e-05
2018-07-18,2.83760186998387e-05
2018-07-19,2.34868462018336e-05
2018-07-20,2.56000141243095e-05
2018-07-23,2.25411191334213e-05
2018-07-24,1.88602308096976e-05
2018-07-25,1.95824893934113e-05
2018-07-26,3.40320885983354e-05
2018-07-27,3.01041669087136e-05
2018-07-30,4.01089854861167e-05
2018-07-31,4.60547740602774e-05
2018-08-01,3.8415669906793e-05
2018-08-02,3.13382952403181e-05
2018-08-03,2.86626295628475e-05
2018-08-06,2.58460620638822e-05
2018-08-07,2.33257933695341e-05
2018-08-08,2.0621545265528e-05
2018-08-09,1.79368902656515e-05
2018-08-10,1.66976221594613e-05
2018-08-13,2.74235697053904e-05
2018-08-14,2.91908994328584e-05
2018-08-15,2.8795887613116e-05
2018-08-16,3.7812526754874e-05
2018-08-17,3.89470245132956e-05
2018-08-20,3.37741807722261e-05
2018-08-21,2.88717219406998e-05
2018-08-22,2.46611546100244e-05
2018-08-23,2.13331158055215e-05
2018-08-24,1.97520560723619e-05
2018-08-27,2.13541424883195e-05
2018-08-28,2.67714510678113e-05
2018-08-29,2.27279665663072e-05
2018-08-30,2.34820110762076e-05
2018-08-31,2.49679476952435e-05
2018-09-04,2.12431414084101e-05
2018-09-05,1.95799909330884e-05
2018-09-06,2.03696707964157e-05
2018-09-07,2.30295637408371e-05
2018-09-10,2.22345209318053e-05
2018-09-11,1.8321863007018e-05
2018-09-12,1.67635820809417e-05
2018-09-13,1.41864924668817e-05
2018-09-14,1.58728584887905e-05
2018-09-17,1.34962842959069e-05
2018-09-18,2.22695349380638e-05
2018-09-19,2.14448507776093e-05
2018-09-20,1.76949885998034e-05
2018-09-21,2.50099836665744e-05
2018-09-24,2.06984162805344e-05
2018-09-25,2.23294772500874e-05
2018-09-26,2.02182882856297e-05
2018-09-27,2.18852344999066e-05
2018-09-28,1.83566746395309e-05
2018-10-01,1.56147394702993e-05
2018-10-02,1.53208148223831e-05
2018-10-03,1.35948900422236e-05
2018-10-04,1.19099509315428e-05
2018-10-05,3.24028793229664e-05
2018-10-08,3.85569041212989e-05
2018-10-09,3.12303706500753e-05
2018-10-10,2.66422632536155e-05
2018-10-11,0.000323069290141873
2018-10-12,0.000382607256168377
2018-10-15,0.000319012976396417
2018-10-16,0.000248303410206188
2018-10-17,0.000284661284700442
2018-10-18,0.000212476710799643
2018-10-19,0.000219728736798649
2018-10-22,0.000165716088088314
2018-10-23,0.000132190106473106
2018-10-24,0.000111650445152581
2018-10-25,0.000355060085471385
2018-10-26,0.000325493155819055
2018-10-29,0.000322320760477098
2018-10-30,0.000271971638941123
2018-10-31,0.00025056817539728
2018-11-01,0.000216252868497973
2018-11-02,0.000189369037177415
2018-11-05,0.000153861561840484
2018-11-06,0.000120249712985719
2018-11-07,9.90174314992981e-05
2018-11-08,0.000184571388963751
2018-11-09,0.000139739638006414
2018-11-12,0.000134918280518723
2018-11-13,0.000230246367623325
2018-11-14,0.000177325149419838
2018-11-15,0.000156557691133787
2018-11-16,0.000137412402764811
2018-11-19,0.000104806503284827
2018-11-20,0.000164719134506213
2018-11-21,0.000240377106096286
2018-11-23,0.000179302913511817
2018-11-26,0.000151646761329654
2018-11-27,0.00016325784390769
2018-11-28,0.000118945988473942
2018-11-29,0.000199586617280035
2018-11-30,0.000155403882310028
2018-12-03,0.00013206659797421
2018-12-04,0.000125471907143738
2018-12-06,0.000355055903192458
2018-12-07,0.000271791917104777
2018-12-10,0.000347802492242722
2018-12-11,0.000264081649653889
2018-12-12,0.000202290838085151
2018-12-13,0.000159539321634278
2018-12-14,0.000124084879432262
2018-12-17,0.000190966833815941
2018-12-18,0.000261166636730936
2018-12-19,0.000200064318976926
2018-12-20,0.000217956453675291
2018-12-21,0.000235584332659319
2018-12-24,0.000293338285426672
2018-12-26,0.000415431197519492
2018-12-27,0.000801758070161027
2018-12-28,0.000671240299272746
2018-12-31,0.000511870702631914
2019-01-02,0.000404743832025021
2019-01-03,0.000310288827042422
2019-01-04,0.000399533758646922
2019-01-07,0.000557268305194973
2019-01-08,0.000435707142852644
2019-01-09,0.000352856976815831
2019-01-10,0.000273907050975656
2019-01-11,0.000214938825882258
2019-01-14,0.000167379931796732
2019-01-15,0.000140372686631944
2019-01-16,0.000133334121143056
2019-01-17,0.000106209111254332
2019-01-18,9.6089058632081e-05
2019-01-22,0.000114096801028572
2019-01-23,0.000144101860371599
2019-01-24,0.000114064956228045
2019-01-25,9.11997166957629e-05
2019-01-28,8.76546184246449e-05
2019-01-29,8.5030020026049e-05
2019-01-30,7.17449423781039e-05
2019-01-31,0.000105064623085562
2019-02-01,0.000101845521465486
2019-02-04,8.46489910015145e-05
2019-02-05,8.09873415924605e-05
2019-02-06,7.35814178970584e-05
2019-02-07,6.27979118060363e-05
2019-02-08,6.93388974823985e-05
2019-02-11,5.91505889684339e-05
2019-02-12,5.12563147664401e-05
2019-02-13,7.62475475526632e-05
2019-02-14,6.66377588377031e-05
2019-02-15,5.79598318287473e-05
2019-02-19,7.36072982224697e-05
2019-02-20,6.31765417762366e-05
2019-02-21,5.52827378210295e-05
2019-02-22,5.00114029899471e-05
2019-02-25,5.24667813074464e-05
2019-02-26,4.64938205982564e-05
2019-02-27,3.77187296914179e-05
2019-02-28,3.46693630493463e-05
2019-03-01,3.40060709922568e-05
2019-03-04,3.71612935172362e-05
2019-03-05,3.72433952535687e-05
2019-03-06,3.4728286901387e-05
2019-03-07,4.1059377862945e-05
2019-03-08,5.13826037803621e-05
2019-03-11,4.76918724276561e-05
2019-03-12,6.89100498907971e-05
2019-03-13,6.01227444670397e-05
2019-03-14,5.84058047314043e-05
2019-03-15,5.13380533569776e-05
2019-03-18,4.83395922706227e-05
2019-03-19,4.46033558752636e-05
2019-03-20,4.00282925428296e-05
2019-03-21,3.8257057311763e-05
2019-03-22,5.08584233901507e-05
2019-03-25,0.000105379668910737
2019-03-26,8.94232499430663e-05
2019-03-27,8.01712099699679e-05
2019-03-28,7.1397633979374e-05
2019-03-29,6.13908712945403e-05
2019-04-01,5.95585253306624e-05
2019-04-02,7.24178393721115e-05
2019-04-03,6.16225261395918e-05
2019-04-04,5.32189364648073e-05
2019-04-05,4.67781370328399e-05
2019-04-08,4.38330742625019e-05
2019-04-09,3.9073778242508e-05
2019-04-10,4.31912945737803e-05
2019-04-11,3.90088167952373e-05
2019-04-12,3.51989514933541e-05
2019-04-15,3.72437585824149e-05
2019-04-16,3.3867905490373e-05
2019-04-17,3.1189802354974e-05
2019-04-18,3.05596451044365e-05
2019-04-22,2.85265746611355e-05
2019-04-23,2.69195948973491e-05
2019-04-24,3.60132266700595e-05
2019-04-25,3.08738360417493e-05
2019-04-26,2.89406881672007e-05
2019-04-29,2.92458659176815e-05
2019-04-30,2.69630534925983e-05
2019-05-01,2.51482568676188e-05
2019-05-02,3.57115058258328e-05
2019-05-03,3.46769643543141e-05
2019-05-06,4.39404247253143e-05
2019-05-07,4.22051046234915e-05
2019-05-08,9.47564533089932e-05
2019-05-09,8.10902830658384e-05
2019-05-10,7.00422783219928e-05
2019-05-13,5.98832859941731e-05
2019-05-14,0.0001546687004088
2019-05-15,0.000128857269202326
2019-05-16,0.00011330139033861
2019-05-17,0.000102282124550747
2019-05-20,9.02148188605828e-05
2019-05-21,8.83131363581647e-05
2019-05-22,8.23737749395022e-05
2019-05-23,7.27187315970912e-05
2019-05-24,9.45640021522601e-05
2019-05-28,7.81442764467049e-05
2019-05-29,7.90852178484372e-05
2019-05-30,8.05869901056305e-05
2019-05-31,6.74534949590808e-05
2019-06-03,9.19091717736496e-05
2019-06-04,8.08134352276547e-05
2019-06-05,0.00014558558626966
2019-06-06,0.00013287015989038
2019-06-07,0.000112587165415321
2019-06-10,0.000111158273521629
2019-06-11,9.46106337408526e-05
2019-06-12,7.83882229885568e-05
2019-06-13,6.7164699497624e-05
2019-06-14,5.84413011106837e-05
2019-06-17,5.06997168305123e-05
2019-06-18,4.39668057405778e-05
2019-06-19,5.36293685171303e-05
2019-06-20,4.77401896616025e-05
2019-06-21,5.46063684283168e-05
2019-06-24,4.7547319578437e-05
2019-06-25,4.24916338629251e-05
2019-06-26,5.65237516453621e-05
2019-06-27,4.97276151780259e-05
2019-06-28,4.44477999767145e-05
2019-07-01,4.29880714665381e-05
2019-07-02,4.61695501867171e-05
2019-07-03,4.14501900542516e-05
2019-07-05,4.56429035507638e-05
2019-07-08,4.09921258836399e-05
2019-07-09,4.18853949968635e-05
2019-07-10,3.71688855620699e-05
2019-07-11,3.56870310606392e-05
2019-07-12,3.26712056708327e-05
2019-07-15,3.25115424850163e-05
2019-07-16,2.985588662447e-05
2019-07-17,3.09047262208744e-05
2019-07-18,3.88823558505343e-05
2019-07-19,3.56804624372786e-05
2019-07-22,4.21860547736891e-05
2019-07-23,3.68508655071541e-05
2019-07-24,3.83822491175237e-05
2019-07-25,3.63440028117477e-05
2019-07-26,3.97454283366448e-05
2019-07-29,4.23321411275647e-05
2019-07-30,3.79357574056424e-05
2019-07-31,3.60024520395335e-05
2019-08-01,6.22510093584551e-05
2019-08-02,7.64492825388826e-05
2019-08-05,8.18247074092308e-05
2019-08-06,0.000286626599091048
2019-08-07,0.000240369309963638
2019-08-08,0.000189601095527974
2019-08-09,0.000202653372820201
2019-08-12,0.000172435162470845
2019-08-13,0.000176798871210737
2019-08-14,0.000173011419818435
2019-08-15,0.000333313307786764
2019-08-16,0.000260166677617401
2019-08-19,0.000256325114971055
2019-08-20,0.000223847349186567
2019-08-21,0.000189131509652313
2019-08-22,0.000157172052650542
2019-08-23,0.000121769396555792
2019-08-26,0.000283477932094143
2019-08-27,0.000231986849431355
2019-08-28,0.000182775250227414
2019-08-29,0.000145888032431532
2019-08-30,0.000145282043521916
2019-09-03,0.000112539805081315
2019-09-04,0.000103162198723018
2019-09-05,0.000104078596441906
2019-09-06,0.000120035753091703
2019-09-09,9.40399865710283e-05
2019-09-10,7.46789332384721e-05
2019-09-11,6.03284094214214e-05
2019-09-12,6.01347740431717e-05
2019-09-13,5.09821924959443e-05
2019-09-16,4.31842056680232e-05
2019-09-17,4.74222988512422e-05
2019-09-18,4.30562387031515e-05
2019-09-19,3.9423279288851e-05
2019-09-20,3.68251386628121e-05
2019-09-23,4.20579943841715e-05
2019-09-24,3.90395720653113e-05
2019-09-25,5.6010526094419e-05
2019-09-26,5.30028020696476e-05
2019-09-27,4.96125593467946e-05
2019-09-30,5.35024679007123e-05
2019-10-01,4.95704216819085e-05
2019-10-02,8.19823404519747e-05
2019-10-03,0.000150105410493905
2019-10-04,0.000125446662880612
2019-10-07,0.000132291117194743
2019-10-08,0.000112217175508549
2019-10-09,0.000149829801173462
2019-10-10,0.00012956482425113
2019-10-11,0.000109522119145335
2019-10-14,0.000109395516476893
2019-10-15,9.04223534495366e-05
2019-10-16,9.26724239932116e-05
2019-10-17,7.74110207149527e-05
2019-10-18,6.44128856181434e-05
2019-10-21,5.95952106918826e-05
2019-10-22,5.90069517266779e-05
2019-10-23,5.49116786656498e-05
2019-10-24,4.74868183857996e-05
2019-10-25,4.02770894944421e-05
2019-10-28,3.78628337634272e-05
2019-10-29,3.65355553510861e-05
2019-10-30,3.22834324225108e-05
2019-10-31,2.95594930666041e-05
2019-11-01,2.95558148456247e-05
2019-11-04,4.27322763920672e-05
2019-11-05,3.82390128618201e-05
2019-11-06,3.41454074128705e-05
2019-11-07,3.00980138857603e-05
2019-11-08,2.77201131149525e-05
2019-11-11,2.57877587364796e-05
2019-11-12,2.04009332564349e-05
2019-11-13,1.85084306806264e-05
2019-11-14,1.69292243800564e-05
2019-11-15,1.58063466778548e-05
2019-11-18,2.8460953768839e-05
2019-11-19,2.40815502429016e-05
2019-11-20,2.11783082846282e-05
2019-11-21,2.35105958442979e-05
2019-11-22,2.17217624154948e-05
2019-11-25,1.99115469010678e-05
2019-11-26,3.09417394235054e-05
2019-11-27,2.68129113207421e-05
2019-11-29,2.70141223414016e-05
2019-12-02,2.7697096764217e-05
2019-12-03,4.50983446376402e-05
2019-12-04,5.00827008479937e-05
2019-12-05,4.78336596183628e-05
2019-12-06,3.82137300933485e-05
2019-12-09,5.07122206977873e-05
2019-12-10,4.32843681518526e-05
2019-12-11,3.53817751157335e-05
2019-12-12,2.99428228714368e-05
2019-12-13,3.8461071572327e-05
2019-12-16,3.18142397073495e-05
2019-12-17,3.59475858823195e-05
2019-12-18,2.98527100480436e-05
2019-12-19,2.58668212675385e-05
2019-12-20,2.5684461943559e-05
2019-12-23,2.67158992020923e-05
2019-12-24,2.32140818179063e-05
2019-12-26,2.08941863752169e-05
2019-12-27,2.38610008016363e-05
2019-12-30,2.12407372785082e-05
2019-12-31,2.95532076994539e-05
2020-01-02,2.6292048863636e-05
2020-01-03,3.70641902136645e-05
2020-01-06,4.50580267925462e-05
2020-01-07,3.8079380575485e-05
2020-01-08,3.44632024352377e-05
2020-01-09,3.27039979852288e-05
2020-01-10,3.07687593296858e-05
2020-01-13,2.91861880011749e-05
2020-01-14,3.18401128572763e-05
2020-01-15,2.75236495167251e-05
2020-01-16,2.28241109480452e-05
2020-01-17,3.25531747403622e-05
2020-01-21,2.88168220656053e-05
2020-01-22,2.66964835011555e-05
2020-01-23,2.24070426685337e-05
2020-01-24,1.91933355130782e-05
2020-01-27,4.6485906499661e-05
2020-01-28,0.000124841583525898
2020-01-29,0.000101645538112931
2020-01-30,7.759970053876e-05
2020-01-31,5.78879005678544e-05
2020-02-03,0.000151439730711641
2020-02-04,0.000112807206352339
2020-02-05,0.000121952244225444
2020-02-06,0.000114936274666318
2020-02-07,8.60089018527304e-05
2020-02-10,7.41608797968986e-05
2020-02-11,6.57945352748936e-05
2020-02-12,5.00215482923652e-05
2020-02-13,4.73696457829081e-05
2020-02-14,3.80669175488336e-05
2020-02-18,3.07381486637273e-05
2020-02-19,2.86628564035027e-05
2020-02-20,2.75764634702398e-05
2020-02-21,2.8561408109473e-05
2020-02-24,5.98849773261495e-05
2020-02-25,0.00038979164435424
2020-02-26,0.00059784079398916
2020-02-27,0.000446695126960191
2020-02-28,0.00101168001916986
2020-03-02,0.000786930485363215
2020-03-03,0.000909163515610849
2020-03-04,0.000952638651761026
2020-03-05,0.000982547482241283
2020-03-06,0.00109958718171623
2020-03-09,0.00092478300988028
2020-03-10,0.00280445721580192
2020-03-11,0.00270268165559776
2020-03-12,0.00259228467220935
2020-03-13,0.00513297103445419
2020-03-16,0.00635268026907591
2020-03-17,0.00976416528995975
2020-03-18,0.00762276527022474
2020-03-19,0.00577510157925635
2020-03-20,0.00370993955022579
2020-03-23,0.00296883734122416
2020-03-24,0.00213212217521247
2020-03-25,0.00458024134372126
2020-03-26,0.00300071300014618
2020-03-27,0.00337634189140064
2020-03-30,0.00253265632109542
2020-03-31,0.00207363539140389
2020-04-01,0.00139890753227214
2020-04-02,0.00156458550562202
2020-04-03,0.00123515747095624
2020-04-06,0.000851390353958123
2020-04-07,0.00214353441766153
2020-04-08,0.0013423573079578
2020-04-09,0.00119201585237751
2020-04-13,0.000832135217968776
2020-04-14,0.000580493585133568
2020-04-15,0.00067884170337355
2020-04-16,0.000624088775205751
2020-04-17,0.000398341910575067
2020-04-20,0.000505257407565172
2020-04-21,0.000457820416456162
2020-04-22,0.000705825164430937
2020-04-23,0.000607026810747217
2020-04-24,0.000384102942583322
2020-04-27,0.000297210460620397
2020-04-28,0.000263740656861866
2020-04-29,0.000186257601928535
2020-04-30,0.000349909350872161
2020-05-01,0.000259202494582032
2020-05-04,0.000519207928668681
2020-05-05,0.000331237181348378
2020-05-06,0.000243448071546898
2020-05-07,0.000189431389216295
2020-05-08,0.000162451478273855
2020-05-11,0.000192217487410302
2020-05-12,0.000132206002205856
2020-05-13,0.000256730616570964
2020-05-14,0.000299344973289591
2020-05-15,0.000235679897932969
2020-05-18,0.000163056876094414
2020-05-19,0.000403287775219921
2020-05-20,0.000316456076565384
2020-05-21,0.000286427433289972
2020-05-22,0.000220428733626858
2020-05-26,0.00015061011325344
2020-05-27,0.000144183810098769
2020-05-28,0.000159296062636484
2020-05-29,0.000113674968740538
2020-06-01,8.30113273720863e-05
2020-06-02,6.10706612977742e-05
2020-06-03,5.96111891512621e-05
2020-06-04,9.1839253701351e-05
2020-06-05,7.06701997242915e-05
2020-06-08,0.000262754468750827
2020-06-09,0.000214681616374772
2020-06-10,0.000173475130661497
2020-06-11,0.000132114205889783
2020-06-12,0.00153916699633838
2020-06-15,0.0010054092006252
2020-06-16,0.000657359515459159
2020-06-17,0.000520133225753134
2020-06-18,0.000338373211339114
2020-06-19,0.000217518196918398
2020-06-22,0.000159339208573519
2020-06-23,0.000111847341016992
2020-06-24,7.7769908914249e-05
2020-06-25,0.000343467139431132
2020-06-26,0.000247300443651658
2020-06-29,0.00040278762531949
2020-06-30,0.000310014795669593
2020-07-01,0.000277173690412007
2020-07-02,0.00019806531270371
2020-07-06,0.000142650046956224
2020-07-07,0.00017007910121756
2020-07-08,0.000158169984190533
2020-07-09,0.00011900629830639
2020-07-10,9.55474826979103e-05
2020-07-13,8.91516594423728e-05
2020-07-14,9.31958339080792e-05
2020-07-15,0.000102345406822898
2020-07-16,0.000103314174292775
2020-07-17,8.20137121368258e-05
2020-07-20,6.05983701956924e-05
2020-07-21,6.32120222163015e-05
2020-07-22,4.77539364505578e-05
2020-07-23,4.27205446433389e-05
2020-07-24,8.99825412592102e-05
2020-07-27,9.21890871109072e-05
2020-07-28,7.85246506206388e-05
2020-07-29,7.46422476124269e-05
2020-07-30,8.74539315437229e-05
2020-07-31,6.67234725420449e-05
2020-08-03,5.84191445509144e-05
2020-08-04,5.94068926469047e-05
2020-08-05,4.78993231505849e-05
2020-08-06,4.56618411598327e-05
2020-08-07,4.49405656392671e-05
2020-08-10,3.59996750149266e-05
2020-08-11,2.98632252520636e-05
2020-08-12,4.8532303095007e-05
2020-08-13,7.43967025989446e-05
2020-08-14,5.77957211156578e-05
2020-08-17,4.7328464944043e-05
2020-08-18,3.84037680178909e-05
2020-08-19,3.14927573300354e-05
2020-08-20,3.54388194753002e-05
2020-08-21,2.94306069555801e-05
2020-08-24,2.65880767336261e-05
2020-08-25,4.35697485966103e-05
2020-08-26,3.77661888583114e-05
2020-08-27,5.14646878381153e-05
2020-08-28,3.79973380618058e-05
2020-08-31,3.59564054649028e-05
2020-09-01,3.13773954381016e-05
2020-09-02,3.27387374215148e-05
2020-09-03,9.62443597188561e-05
2020-09-04,0.000495968811100595
2020-09-08,0.000415808083800311
2020-09-09,0.000549310381572117
2020-09-10,0.000435515165817768
2020-09-11,0.000370598096272287
2020-09-14,0.000265922428972774
2020-09-15,0.000238513270434525
2020-09-16,0.000170134327011547
2020-09-17,0.000131246546086121
2020-09-18,0.000133052719663623
2020-09-21,0.000156312166927144
2020-09-22,0.000179364873907995
2020-09-23,0.00014385867828058
2020-09-24,0.000288833020724032
2020-09-25,0.000202064937744001
2020-09-28,0.00022828284621742
2020-09-29,0.000240295958171372
2020-09-30,0.000173983034197228
2020-10-01,0.000129546372686691
2020-10-02,0.000101734954702749
2020-10-05,0.000115573012009022
2020-10-06,0.000149175051183013
2020-10-07,0.000154677620283579
2020-10-08,0.000152967166136947
2020-10-09,0.000143639341192776
2020-10-12,0.000115596591049784
2020-10-13,0.000166262201886174
2020-10-14,0.000129009163659051
2020-10-15,0.000126955898007125
2020-10-16,9.5120232028791e-05
2020-10-19,7.01196187753153e-05
2020-10-20,0.000160616509432702
2020-10-21,0.00011316625729225
2020-10-22,8.27434321371323e-05
2020-10-23,6.23134097703382e-05
2020-10-26,5.03708239324707e-05
2020-10-27,0.000184045458070257
2020-10-28,0.000151060509972939
2020-10-29,0.000582585959220368
2020-10-30,0.000390695146677304
2020-11-02,0.000293668982103356
2020-11-03,0.000213340402454236
2020-11-04,0.000273986570205514
2020-11-05,0.000351685460892278
2020-11-06,0.000383831329887592
2020-11-09,0.000257240374459614
2020-11-10,0.000201674458512988
2020-11-11,0.000138430439008508
2020-11-12,0.000104306741436862
2020-11-13,0.00011018480485523
2020-11-16,0.000107594195632906
2020-11-17,0.000134916748055495
2020-11-18,0.000105771702395663
2020-11-19,0.000150491228008543
2020-11-20,0.000104754132536463
2020-11-23,0.000104923900476717
2020-11-24,8.07161588196391e-05
2020-11-25,0.000145726900625788
2020-11-27,0.000107208370080773
2020-11-30,8.11124246216814e-05
2020-12-01,7.41047913722717e-05
2020-12-02,8.07129060348311e-05
2020-12-03,6.50725355499407e-05
2020-12-04,5.60808107900615e-05
2020-12-07,6.29934836783557e-05
2020-12-08,5.31716426511032e-05
2020-12-09,4.48543615796335e-05
2020-12-10,6.6313831470632e-05
2020-12-11,6.18032372374912e-05
2020-12-14,5.31156901863321e-05
2020-12-15,5.95593512554927e-05
2020-12-16,8.40731298121062e-05
2020-12-17,6.74464528208117e-05
2020-12-18,5.77323004963633e-05
2020-12-21,5.35915027399483e-05
2020-12-22,6.66625963235184e-05
2020-12-23,6.18311799246183e-05
